,average_area,average_grey,b,g,len,max_area,num_cnt,r,wid,geometry_class,colour_class,overall_class
207,0.004910237080342061,14.856689453125,0.05826152488589287,0.05826152488589287,256,0.03912353515625,37,0.05826152488589287,256,0,0,0
208,0.011576933019301471,110.01800537109375,0.7763637900352478,0.5283173322677612,256,0.047918701171875,17,0.6338370442390442,320,0,1,1
209,0.0014351479060530784,33.77444462864722,0.13244877755641937,0.13244877755641937,520,0.00829741379310345,126,0.13244877755641937,696,2,0,6
210,0.00033459603786468507,42.156508445739746,0.8346804976463318,0.8346804976463318,1024,0.0470280647277832,800,0.8346804976463318,1024,1,2,5
211,0.0036007694412866827,29.98708278072502,0.11759638786315918,0.11759638786315918,520,0.013619031830238727,42,0.11759638786315918,696,2,0,6
212,0.002716290509259259,97.4989990234375,0.8041197061538696,0.5839205980300903,256,0.006402587890625,27,0.6679571866989136,320,0,1,1
213,0.005321547564338235,68.796923828125,0.8118983507156372,0.7159239649772644,256,0.0193115234375,34,0.7503962516784668,320,0,2,2
214,0.004598821301407508,29.573090738284705,0.11597291380167007,0.11597291380167007,520,0.014975685234305924,37,0.11597291380167007,696,2,0,6
215,0.00223541259765625,5.7781982421875,0.022659601643681526,0.022659601643681526,256,0.00356292724609375,7,0.022659601643681526,256,0,0,0
216,0.01025173611111111,10.312037037037037,0.04043936729431152,0.04043936729431152,360,0.028846450617283952,20,0.04043936729431152,360,0,0,0
217,0.013585262345679012,9.23150462962963,0.03620198369026184,0.03620198369026184,360,0.04485725308641975,20,0.03620198369026184,360,0,0,0
218,0.013781473359324236,11.524020061728395,0.04519223794341087,0.04519223794341087,360,0.04549768518518518,19,0.04519223794341087,360,0,0,0
219,0.0026960372924804688,5.200531005859375,0.02039423957467079,0.02039423957467079,256,0.00408935546875,8,0.02039423957467079,256,0,0,0
220,0.01868526574337121,110.919482421875,0.7576085925102234,0.372878760099411,256,0.405926513671875,33,0.5349258184432983,320,0,1,1
221,0.004034126167171632,15.466077630714352,0.06065129116177559,0.06065129116177559,603,0.4683754967301856,117,0.06065129116177559,1272,1,0,3
222,0.0016116685509704166,9.193924071618037,0.03605460375547409,0.03605460375547409,520,0.006787411582670204,122,0.03605460375547409,696,2,0,6
223,0.0020923614501953125,4.167144775390625,0.016341743990778923,0.016341743990778923,256,0.0030975341796875,8,0.016341743990778923,256,0,0,0
224,0.0005462684347375156,44.91107749938965,0.8238781690597534,0.8238781690597534,1024,0.08651399612426758,403,0.8238781690597534,1024,1,2,5
225,0.0013304919473077484,39.870435455349245,0.1563546508550644,0.1563546508550644,520,0.011590959328028293,158,0.1563546508550644,696,2,0,6
226,0.011478909465020578,14.84278549382716,0.05820700153708458,0.05820700153708458,360,0.040281635802469136,27,0.05820700153708458,360,0,0,0
227,0.0018515953650841345,17.992767333984375,0.07055988162755966,0.07055988162755966,256,0.00522613525390625,26,0.07055988162755966,256,0,0,0
228,0.001651611328125,8.349990844726562,0.03274506330490112,0.03274506330490112,256,0.00543975830078125,25,0.03274506330490112,256,0,0,0
229,0.005286287006578947,52.00126953125,0.8392170667648315,0.7899627089500427,256,0.0189453125,19,0.80182284116745,320,0,2,2
230,0.003230200873480903,7.0520477294921875,0.027655089274048805,0.027655089274048805,256,0.00852203369140625,18,0.027655089274048805,256,0,0,0
231,0.0008934684421705163,24.048980712890625,0.0943097323179245,0.0943097323179245,256,0.00502777099609375,46,0.0943097323179245,256,0,0,0
232,0.010532716049382716,13.178881172839507,0.05168188363313675,0.05168188363313675,360,0.03854938271604939,25,0.05168188363313675,360,0,0,0
233,0.0027074813842773438,9.324142456054688,0.03656527027487755,0.03656527027487755,256,0.01016998291015625,32,0.03656527027487755,256,0,0,0
234,0.0018857320149739583,4.7088165283203125,0.01846594735980034,0.01846594735980034,256,0.0033416748046875,12,0.01846594735980034,256,0,0,0
235,0.016703960905349795,9.641496913580246,0.03780979663133621,0.03780979663133621,360,0.03899305555555555,15,0.03780979663133621,360,0,0,0
236,0.0033449835526315787,114.1181396484375,0.7373186349868774,0.4714787006378174,256,0.08743896484375,95,0.7626216411590576,320,0,1,1
237,0.004073865485913826,11.209930419921875,0.043960511684417725,0.043960511684417725,256,0.01268768310546875,33,0.043960511684417725,256,0,0,0
238,0.008757716049382715,11.099606481481482,0.04352787137031555,0.04352787137031555,360,0.019691358024691356,19,0.04352787137031555,360,0,0,0
239,0.018091430664062498,110.4058349609375,0.7751558423042297,0.5260653495788574,256,0.08360595703125,10,0.6347742080688477,320,0,1,1
240,0.00163726806640625,14.079071044921875,0.055212050676345825,0.055212050676345825,256,0.00289154052734375,5,0.055212050676345825,256,0,0,0
241,0.0034316306890443313,14.307281494140625,0.05610699579119682,0.05610699579119682,256,0.01398468017578125,43,0.05610699579119682,256,0,0,0
242,0.0019184112548828124,11.695037841796875,0.045862894505262375,0.045862894505262375,256,0.00830841064453125,40,0.045862894505262375,256,0,0,0
243,0.003986358642578125,9.42315673828125,0.036953557282686234,0.036953557282686234,256,0.02066802978515625,24,0.036953557282686234,256,0,0,0
244,0.0015798958840830763,42.04673961096375,0.16488920152187347,0.16488920152187347,520,0.013711593722369584,147,0.16488920152187347,696,2,0,6
245,0.011712517806267806,13.226118827160494,0.05186713859438896,0.05186713859438896,360,0.026400462962962962,26,0.05186713859438896,360,0,0,0
246,0.0016988118489583333,14.466796875,0.05673254281282425,0.05673254281282425,256,0.003326416015625,6,0.05673254281282425,256,0,0,0
247,0.0024897257486979165,5.945709228515625,0.023316506296396255,0.023316506296396255,256,0.00466156005859375,12,0.023316506296396255,256,0,0,0
248,0.004672083361395474,13.378173828125,0.052463430911302567,0.052463430911302567,256,0.0264434814453125,29,0.052463430911302567,256,0,0,0
249,0.013115263080540859,9.896350308641976,0.038809217512607574,0.038809217512607574,360,0.04679012345679012,21,0.038809217512607574,360,0,0,0
250,0.004604207666638145,24.335339301503094,0.09543270617723465,0.09543270617723465,520,0.008858311229000885,31,0.09543270617723465,696,2,0,6
251,0.0125244341563786,8.171890432098765,0.03204663097858429,0.03204663097858429,360,0.04907793209876543,18,0.03204663097858429,360,0,0,0
252,0.01265083039388595,12.942345679012346,0.05075429752469063,0.05075429752469063,360,0.06988811728395061,21,0.05075429752469063,360,0,0,0
253,0.007070138113839286,110.29593505859376,0.8076536059379578,0.5233795046806335,256,0.087542724609375,35,0.634739339351654,320,0,1,1
254,0.004529825846354167,6.1543731689453125,0.024134797975420952,0.024134797975420952,256,0.02431488037109375,15,0.024134797975420952,256,0,0,0
255,0.000942806027970224,7.90638427734375,0.031005430966615677,0.031005430966615677,512,0.0130279541015625,106,0.031005430966615677,640,2,0,6
256,0.002044908928148674,10.01190185546875,0.03926236182451248,0.03926236182451248,256,0.004730224609375,33,0.03926236182451248,256,0,0,0
257,0.0006085129884573129,46.480746269226074,0.8177226185798645,0.8177226185798645,1024,0.08588171005249023,416,0.8177226185798645,1024,1,2,5
258,0.0056866681134259255,92.06907958984375,0.7657657861709595,0.6097966432571411,256,0.031781005859375,54,0.6940294504165649,320,0,1,1
259,0.0014979044596354167,18.680892944335938,0.0732584148645401,0.0732584148645401,256,0.00424957275390625,18,0.0732584148645401,256,0,0,0
260,0.0004897991029342802,40.200693130493164,0.84235018491745,0.84235018491745,1024,0.042083740234375,404,0.84235018491745,1024,1,2,5
261,0.004146876479640151,99.55716552734376,0.8107749223709106,0.5734440684318542,256,0.033831787109375,33,0.6633338928222656,320,0,1,1
262,0.0016043560751675442,13.357974137931034,0.052384212613105774,0.052384212613105774,520,0.008775419982316533,138,0.052384212613105774,696,2,0,6
263,0.0012296225685234307,11.693678160919541,0.045857563614845276,0.045857563614845276,520,0.003491103006189213,20,0.045857563614845276,696,2,0,6
264,0.0018174020867598685,6.0400238037109375,0.023686369881033897,0.023686369881033897,256,0.00388336181640625,19,0.023686369881033897,256,0,0,0
265,0.00224151611328125,14.534454345703125,0.056997865438461304,0.056997865438461304,256,0.00807952880859375,10,0.056997865438461304,256,0,0,0
266,0.002884758843315972,15.166946411132812,0.05947821959853172,0.05947821959853172,256,0.0059967041015625,27,0.05947821959853172,256,0,0,0
267,0.006300247547238372,86.78631591796875,0.7697020769119263,0.6311283707618713,256,0.028961181640625,43,0.7184368371963501,320,0,1,1
268,0.0032000223795572917,11.431686401367188,0.044830143451690674,0.044830143451690674,256,0.0111083984375,30,0.044830143451690674,256,0,0,0
269,0.0026950836181640625,7.0159149169921875,0.027513394132256508,0.027513394132256508,256,0.00472259521484375,24,0.027513394132256508,256,0,0,0
270,0.002481297084263393,17.780548095703125,0.06972763687372208,0.06972763687372208,256,0.00487518310546875,35,0.06972763687372208,256,0,0,0
271,0.0016575115990775427,7.493838417329797,0.02938760258257389,0.02938760258257389,520,0.007440870910698496,97,0.02938760258257389,696,2,0,6
272,0.0014369072019934086,10.877826591511937,0.04265815392136574,0.04265815392136574,520,0.003864113616268789,99,0.04265815392136574,696,2,0,6
273,0.003391265869140625,7.476593017578125,0.029319971799850464,0.029319971799850464,256,0.008880615234375,22,0.029319971799850464,256,0,0,0
274,0.0018768310546875,4.00811767578125,0.015718108043074608,0.015718108043074608,256,0.00396728515625,12,0.015718108043074608,256,0,0,0
275,0.01147071116255144,10.647762345679013,0.041755929589271545,0.041755929589271545,360,0.03580246913580247,24,0.041755929589271545,360,0,0,0
276,0.0008987676901895491,35.2086181640625,0.13807302713394165,0.13807302713394165,256,0.007171630859375,61,0.13807302713394165,256,0,0,0
277,0.0012464647169237013,26.86480712890625,0.10535219311714172,0.10535219311714172,256,0.00766754150390625,77,0.10535219311714172,256,0,0,0
278,0.0030268971512957318,122.29132080078125,0.7840007543563843,0.47499069571495056,256,0.041986083984375,82,0.5837140083312988,320,0,1,1
279,0.010962909748829288,14.927600308641976,0.05853961780667305,0.05853961780667305,360,0.04772376543209877,29,0.05853961780667305,360,0,0,0
280,0.0032446725027901785,19.215469360351562,0.07535478472709656,0.07535478472709656,256,0.0052947998046875,14,0.07535478472709656,256,0,0,0
281,0.012077353395061727,9.424266975308642,0.03695790469646454,0.03695790469646454,360,0.026504629629629628,20,0.03695790469646454,360,0,0,0
282,0.002016673368566177,89.52100830078125,0.816817581653595,0.6186392307281494,256,0.0067138671875,17,0.6944275498390198,320,0,1,1
283,0.018802097865513394,31.512405395507812,0.12357807904481888,0.12357807904481888,256,0.24460601806640625,14,0.12357807904481888,256,0,0,0
284,0.003564296624599359,11.600067138671875,0.045490458607673645,0.045490458607673645,256,0.02126312255859375,39,0.045490458607673645,256,0,0,0
285,0.0033712387084960938,14.9437255859375,0.058602847158908844,0.058602847158908844,256,0.006927490234375,8,0.058602847158908844,256,0,0,0
286,0.035898382013494316,119.9969482421875,0.7629209160804749,0.4138653874397278,256,0.665399169921875,22,0.5626254081726074,320,0,1,1
287,0.001489220595941311,22.550872802734375,0.08843480050563812,0.08843480050563812,256,0.0059356689453125,41,0.08843480050563812,256,0,0,0
288,0.00836215549045139,99.36256103515625,0.784253716468811,0.5756248235702515,256,0.044830322265625,18,0.6686933040618896,320,0,1,1
289,0.001373531984007996,29.587016467727675,0.11602752655744553,0.11602752655744553,520,0.008526746242263484,115,0.11602752655744553,696,2,0,6
290,0.0014260806770669424,4.4951812555260835,0.01762816496193409,0.01762816496193409,520,0.006215461980548188,59,0.01762816496193409,696,2,0,6
291,0.0015478930434692684,9.031617484526967,0.03541811183094978,0.03541811183094978,520,0.007456067639257295,171,0.03541811183094978,696,2,0,6
292,0.013391927083333335,8.20440586419753,0.032174140214920044,0.032174140214920044,360,0.024660493827160495,16,0.032174140214920044,360,0,0,0
293,0.001715850830078125,11.85186767578125,0.04647791385650635,0.04647791385650635,256,0.0039215087890625,40,0.04647791385650635,256,0,0,0
294,0.011082658179012345,10.315154320987654,0.04045158997178078,0.04045158997178078,360,0.029714506172839508,24,0.04045158997178078,360,0,0,0
295,0.005963134765625,119.55814208984376,0.7961727976799011,0.4825893044471741,256,0.082818603515625,46,0.60481196641922,320,0,1,1
296,0.0023339011452414775,4.5160369873046875,0.017709948122501373,0.017709948122501373,256,0.00501251220703125,11,0.017709948122501373,256,0,0,0
297,0.01569552951388889,119.1740234375,0.7704359292984009,0.4872165322303772,256,0.098028564453125,18,0.6051937341690063,320,0,1,1
298,0.001383754185267857,9.716781616210938,0.03810502961277962,0.03810502961277962,256,0.00371551513671875,35,0.03810502961277962,256,0,0,0
299,0.005067200079110243,22.063699160035366,0.08652430772781372,0.08652430772781372,520,0.010641854553492485,19,0.08652430772781372,696,2,0,6
300,0.00220489501953125,15.755477905273438,0.061786189675331116,0.061786189675331116,256,0.0052642822265625,6,0.061786189675331116,256,0,0,0
301,0.014842592592592591,11.57204475308642,0.045380569994449615,0.045380569994449615,360,0.038398919753086416,20,0.045380569994449615,360,0,0,0
302,0.001610254568228706,13.022991268788683,0.051070570945739746,0.051070570945739746,520,0.0080888041556145,180,0.051070570945739746,696,2,0,6
303,0.001462062431024802,14.722112621573828,0.057733774185180664,0.057733774185180664,520,0.004592175066312998,137,0.057733774185180664,696,2,0,6
304,0.011870615881032548,13.092145061728395,0.05134174972772598,0.05134174972772598,360,0.04352237654320988,22,0.05134174972772598,360,0,0,0
305,0.005522404160610466,115.0578857421875,0.8003650903701782,0.5027142763137817,256,0.052484130859375,43,0.6187800168991089,320,0,1,1
306,0.018462775735294118,124.25589599609376,0.7664373517036438,0.4658867418766022,256,0.18492431640625,17,0.5845280289649963,320,0,1,1
307,0.0055261521112351195,77.50338134765624,0.7930424809455872,0.6760607957839966,256,0.027276611328125,42,0.7303482294082642,320,0,2,2
308,0.0005756212317425272,8.109494018554688,0.03180193156003952,0.03180193156003952,512,0.00789642333984375,46,0.03180193156003952,640,2,0,6
309,0.0022517613002232145,3.9408721923828125,0.015454402193427086,0.015454402193427086,256,0.0038604736328125,7,0.015454402193427086,256,0,0,0
310,0.0024269505550986842,16.959716796875,0.0665087029337883,0.0665087029337883,256,0.01165008544921875,19,0.0665087029337883,256,0,0,0
311,0.005492292131696429,100.67393798828125,0.8063886761665344,0.5701289176940918,256,0.08795166015625,21,0.6552025079727173,320,0,1,1
312,0.002767365554283405,19.05767822265625,0.07473599910736084,0.07473599910736084,256,0.0056610107421875,29,0.07473599910736084,256,0,0,0
313,0.003543712474681713,19.418548583984375,0.07615117728710175,0.07615117728710175,256,0.005859375,27,0.07615117728710175,256,0,0,0
314,0.00033152868988317087,37.45090293884277,0.8531337976455688,0.8531337976455688,1024,0.05102729797363281,872,0.8531337976455688,1024,1,2,5
315,0.0010073044720818015,17.258392333984375,0.0676799789071083,0.0676799789071083,256,0.002960205078125,34,0.0676799789071083,256,0,0,0
316,0.013032582772166106,13.465895061728395,0.052807439118623734,0.052807439118623734,360,0.04381558641975308,22,0.052807439118623734,360,0,0,0
317,0.0014982464919605723,7.198737290008841,0.0282303374260664,0.0282303374260664,520,0.005332670203359859,108,0.0282303374260664,696,2,0,6
318,0.005461569393382353,75.12301025390624,0.7834512591362,0.6886897087097168,256,0.01961669921875,34,0.7351080179214478,320,0,2,2
319,0.011339730187176425,16.58099537037037,0.0650235190987587,0.0650235190987587,360,0.0505787037037037,31,0.0650235190987587,360,0,0,0
320,0.0226959228515625,124.16580810546876,0.7687318921089172,0.46442967653274536,256,0.092401123046875,14,0.5903002023696899,320,0,1,1
321,0.002993429860761089,8.759719848632812,0.03435184434056282,0.03435184434056282,256,0.0067901611328125,31,0.03435184434056282,256,0,0,0
322,0.001137677360983456,15.275436401367188,0.05990367755293846,0.05990367755293846,256,0.00299072265625,17,0.05990367755293846,256,0,0,0
323,0.010874436134852802,13.926481481481481,0.05461365729570389,0.05461365729570389,360,0.02662037037037037,26,0.05461365729570389,360,0,0,0
324,0.01233098177542622,12.763927469135803,0.05005462095141411,0.05005462095141411,360,0.03146990740740741,21,0.05005462095141411,360,0,0,0
325,0.004916938719989118,17.57424845269673,0.0689186379313469,0.0689186379313469,520,0.008394120247568523,13,0.0689186379313469,696,2,0,6
326,0.006554226345486111,88.01201171875,0.7821155786514282,0.6275773644447327,256,0.0211669921875,45,0.7033732533454895,320,0,1,1
327,0.001751012969435307,13.401168823242188,0.05255360156297684,0.05255360156297684,256,0.007110595703125,57,0.05255360156297684,256,0,0,0
328,0.0011613872689260564,20.183609008789062,0.07915142178535461,0.07915142178535461,256,0.00362396240234375,71,0.07915142178535461,256,0,0,0
329,0.0022023518880208335,4.4684906005859375,0.017523493617773056,0.017523493617773056,256,0.00344085693359375,6,0.017523493617773056,256,0,0,0
330,0.002300898234049479,6.15374755859375,0.024132346734404564,0.024132346734404564,256,0.00374603271484375,12,0.024132346734404564,256,0,0,0
331,0.0055389404296875,14.90057373046875,0.05843362212181091,0.05843362212181091,256,0.02065277099609375,32,0.05843362212181091,256,0,0,0
332,0.0017336677102481619,5.545166015625,0.021745750680565834,0.021745750680565834,256,0.003509521484375,17,0.021745750680565834,256,0,0,0
333,0.015546920928865372,9.30974537037037,0.03650881350040436,0.03650881350040436,360,0.06727623456790123,21,0.03650881350040436,360,0,0,0
334,0.0036412289268092104,12.243118286132812,0.048012230545282364,0.048012230545282364,256,0.01305389404296875,38,0.048012230545282364,256,0,0,0
335,0.013453115814226925,11.24880401234568,0.04411295801401138,0.04411295801401138,360,0.04414351851851852,21,0.04411295801401138,360,0,0,0
336,0.0014135527830896717,23.08885389036251,0.09054453670978546,0.09054453670978546,520,0.005661472148541114,86,0.09054453670978546,696,2,0,6
337,0.005186099097842262,73.322314453125,0.7964512705802917,0.6926348805427551,256,0.040069580078125,42,0.7506413459777832,320,0,2,2
338,0.0004398919007168757,40.72387981414795,0.8402985334396362,0.8402985334396362,1024,0.04530668258666992,669,0.8402985334396362,1024,1,2,5
339,0.001910400390625,15.291915893554688,0.05996830016374588,0.05996830016374588,256,0.00307464599609375,10,0.05996830016374588,256,0,0,0
340,0.004729134695870536,100.5056396484375,0.7245935797691345,0.5806418061256409,256,0.015985107421875,56,0.6503991484642029,320,0,1,1
341,0.004799621317883569,20.762201591511936,0.08142039179801941,0.08142039179801941,520,0.011959825375773652,19,0.08142039179801941,696,2,0,6
342,0.0010932783647017046,5.016229248046875,0.0196714885532856,0.0196714885532856,512,0.00849609375,55,0.0196714885532856,640,2,0,6
343,0.002140925480769231,5.1515960693359375,0.020202336832880974,0.020202336832880974,256,0.003814697265625,13,0.020202336832880974,256,0,0,0
344,0.0028010777064732145,95.55657958984375,0.8105213046073914,0.592302143573761,256,0.007427978515625,28,0.6734266877174377,320,0,1,1
345,0.0019281560724431818,5.4036712646484375,0.021190868690609932,0.021190868690609932,256,0.003021240234375,11,0.021190868690609932,256,0,0,0
346,0.0018733631480823863,5.127166748046875,0.020106537267565727,0.020106537267565727,256,0.00344085693359375,11,0.020106537267565727,256,0,0,0
347,0.012013245884773663,8.676682098765433,0.03402620181441307,0.03402620181441307,360,0.028202160493827164,18,0.03402620181441307,360,0,0,0
348,0.0025381790964226973,15.347457885742188,0.06018611043691635,0.06018611043691635,256,0.00524139404296875,19,0.06018611043691635,256,0,0,0
349,0.04576128791360294,123.83602294921874,0.7637525796890259,0.4316469728946686,256,0.684893798828125,17,0.5733467936515808,320,0,1,1
350,0.0014713196286472148,11.732051282051282,0.04600803554058075,0.04600803554058075,520,0.0016702586206896553,5,0.04600803554058075,696,2,0,6
351,0.010781709288653733,10.705864197530865,0.04198378324508667,0.04198378324508667,360,0.022372685185185186,21,0.04198378324508667,360,0,0,0
352,0.001639388355515911,11.388160366931919,0.04465945065021515,0.04465945065021515,520,0.005889423076923078,113,0.04465945065021515,696,2,0,6
353,0.004672888553503788,118.32391357421875,0.7220935821533203,0.4523483216762543,256,0.07255859375,66,0.7544539570808411,320,0,1,1
354,0.00300445556640625,14.738250732421875,0.057797063142061234,0.057797063142061234,256,0.00379180908203125,10,0.057797063142061234,256,0,0,0
355,0.0028408050537109377,20.20849609375,0.07924900949001312,0.07924900949001312,256,0.00787353515625,20,0.07924900949001312,256,0,0,0
356,0.011431327160493828,8.844120370370371,0.034682825207710266,0.034682825207710266,360,0.06830246913580247,18,0.034682825207710266,360,0,0,0
357,0.003136407761346726,19.39190673828125,0.07604669034481049,0.07604669034481049,256,0.0072174072265625,21,0.07604669034481049,256,0,0,0
358,0.0021068028041294645,15.192092895507812,0.05957683548331261,0.05957683548331261,256,0.004364013671875,7,0.05957683548331261,256,0,0,0
359,0.0029580252511160715,14.808212280273438,0.05807142332196236,0.05807142332196236,256,0.0048675537109375,7,0.05807142332196236,256,0,0,0
360,0.00244140625,5.607330322265625,0.021989531815052032,0.021989531815052032,256,0.00490570068359375,7,0.021989531815052032,256,0,0,0
361,0.0032958984375,12.749160766601562,0.04999671131372452,0.04999671131372452,256,0.00670623779296875,7,0.04999671131372452,256,0,0,0
362,0.0019861857096354165,6.169342041015625,0.024193499237298965,0.024193499237298965,256,0.003692626953125,15,0.024193499237298965,256,0,0,0
363,0.004197205547024059,28.75101127320955,0.11274906247854233,0.11274906247854233,520,0.01221264367816092,38,0.11274906247854233,696,2,0,6
364,0.0014921321494597356,18.721576591511937,0.07341794669628143,0.07341794669628143,520,0.0037066202475685233,77,0.07341794669628143,696,2,0,6
365,0.0006468952565953351,42.913453102111816,0.8317118883132935,0.8317118883132935,1024,0.0322723388671875,345,0.8317118883132935,1024,1,2,5
366,0.004530519767588733,26.57918048187445,0.10423209518194199,0.10423209518194199,520,0.011414124668435013,35,0.10423209518194199,696,2,0,6
367,0.0016370831113873105,9.306304931640625,0.03649531677365303,0.03649531677365303,256,0.0064697265625,33,0.03649531677365303,256,0,0,0
368,0.003440009223090278,17.267654418945312,0.06771630048751831,0.06771630048751831,256,0.00579833984375,9,0.06771630048751831,256,0,0,0
369,0.002430419921875,88.61217041015625,0.8144302368164062,0.6225119829177856,256,0.004376220703125,5,0.6992288827896118,320,0,1,1
370,0.0020294189453125,7.0305328369140625,0.02757071703672409,0.02757071703672409,256,0.00388336181640625,16,0.02757071703672409,256,0,0,0
371,0.0021947224934895835,13.209884643554688,0.05180346965789795,0.05180346965789795,256,0.0032501220703125,6,0.05180346965789795,256,0,0,0
372,0.0013606547599792974,35.73472038019452,0.14013618230819702,0.14013618230819702,520,0.007609416445623342,164,0.14013618230819702,696,2,0,6
373,0.010562286376953126,128.528466796875,0.6806061267852783,0.3997838795185089,256,0.27147216796875,40,0.7572554349899292,320,0,1,1
374,0.00098419189453125,14.702392578125,0.05765644460916519,0.05765644460916519,256,0.001861572265625,4,0.05765644460916519,256,0,0,0
375,0.00207064701960637,13.048309326171875,0.05116983875632286,0.05116983875632286,256,0.00986480712890625,52,0.05116983875632286,256,0,0,0
376,0.00045816874017520824,38.715789794921875,0.8481734395027161,0.8481734395027161,1024,0.044869422912597656,392,0.8481734395027161,1024,1,2,5
377,0.003382827296401515,12.140045166015625,0.04760802537202835,0.04760802537202835,256,0.0078887939453125,33,0.04760802537202835,256,0,0,0
378,0.0035663951526988635,7.0053863525390625,0.027472104877233505,0.027472104877233505,256,0.00778961181640625,22,0.027472104877233505,256,0,0,0
379,0.003226386176215278,14.403732299804688,0.05648522451519966,0.05648522451519966,256,0.00434112548828125,9,0.05648522451519966,256,0,0,0
380,0.004586356026785714,61.20670166015625,0.787781834602356,0.7571626305580139,256,0.012713623046875,7,0.7598289847373962,320,0,2,2
381,0.0022608439127604165,12.819610595703125,0.05027298629283905,0.05027298629283905,256,0.00322723388671875,3,0.05027298629283905,256,0,0,0
382,0.002807763906625601,12.26171875,0.04808517545461655,0.04808517545461655,256,0.00814056396484375,52,0.04808517545461655,256,0,0,0
383,0.0067265101841517865,83.54107666015625,0.7834103107452393,0.6469728946685791,256,0.044036865234375,42,0.7201761603355408,320,0,2,2
384,0.005898263113839286,66.431982421875,0.8408738374710083,0.7253998517990112,256,0.026025390625,35,0.7523421049118042,320,0,2,2
385,0.001834869384765625,4.24493408203125,0.016646800562739372,0.016646800562739372,256,0.003173828125,8,0.016646800562739372,256,0,0,0
386,0.0006886945452008929,7.864474487304688,0.030841073021292686,0.030841073021292686,512,0.01221771240234375,140,0.030841073021292686,640,2,0,6
387,0.009688776189630682,109.721142578125,0.7749727368354797,0.5299142599105835,256,0.08873291015625,22,0.634417712688446,320,0,1,1
388,0.001487859767066069,9.84643015030946,0.0386134535074234,0.0386134535074234,520,0.00790644341290893,145,0.0386134535074234,696,2,0,6
389,0.0012144361223493303,24.859527587890625,0.09748835861682892,0.09748835861682892,256,0.00366973876953125,84,0.09748835861682892,256,0,0,0
390,0.001616954944002358,23.795943854995578,0.09331745654344559,0.09331745654344559,520,0.005093667108753316,120,0.09331745654344559,696,2,0,6
391,0.012386959876543209,8.912916666666666,0.034952618181705475,0.034952618181705475,360,0.02375,20,0.034952618181705475,360,0,0,0
392,0.00194091796875,16.634231567382812,0.0652322769165039,0.0652322769165039,256,0.0055999755859375,10,0.0652322769165039,256,0,0,0
393,0.0008646647135416666,15.022598266601562,0.05891215056180954,0.05891215056180954,256,0.001983642578125,12,0.05891215056180954,256,0,0,0
394,0.00182740977782104,7.715240937223696,0.03025585040450096,0.03025585040450096,520,0.017449988947833773,109,0.03025585040450096,696,2,0,6
395,0.00388458251953125,10.303543090820312,0.04040605202317238,0.04040605202317238,256,0.0131072998046875,25,0.04040605202317238,256,0,0,0
396,0.0018524169921875,4.9718475341796875,0.019497442990541458,0.019497442990541458,256,0.00537109375,10,0.019497442990541458,256,0,0,0
397,0.0026041666666666665,5.5095367431640625,0.021606028079986572,0.021606028079986572,256,0.00429534912109375,9,0.021606028079986572,256,0,0,0
398,0.0018380779799250413,57.196043005985366,0.22429822385311127,0.22429822385311127,260,0.008978053646641544,86,0.22429822385311127,347,0,0,0
399,0.001491909935360863,25.1005859375,0.09843368083238602,0.09843368083238602,256,0.0044403076171875,42,0.09843368083238602,256,0,0,0
400,0.0011444091796875,14.817184448242188,0.05810660868883133,0.05810660868883133,256,0.00286865234375,13,0.05810660868883133,256,0,0,0
401,0.001010894775390625,13.618331909179688,0.05340522527694702,0.05340522527694702,256,0.00179290771484375,6,0.05340522527694702,256,0,0,0
402,0.003370230538504464,9.306533813476562,0.03649621456861496,0.03649621456861496,256,0.01311492919921875,35,0.03649621456861496,256,0,0,0
403,0.001879119873046875,4.695556640625,0.018413947895169258,0.018413947895169258,256,0.003143310546875,10,0.018413947895169258,256,0,0,0
404,0.0007942686689660904,18.565032958984375,0.0728040486574173,0.0728040486574173,256,0.002044677734375,47,0.0728040486574173,256,0,0,0
405,0.009479043650072674,34.902001953125,0.1368705928325653,0.1368705928325653,256,0.175225830078125,43,0.1368705928325653,320,0,0,0
406,0.0037602742513020834,16.64471435546875,0.06527339667081833,0.06527339667081833,256,0.0085601806640625,15,0.06527339667081833,256,0,0,0
407,0.016829185956790123,9.555532407407407,0.0374726764857769,0.0374726764857769,360,0.06585648148148147,16,0.0374726764857769,360,0,0,0
408,0.0037663130326704547,105.41666259765626,0.8071535229682922,0.5474324226379395,256,0.028076171875,55,0.6438047289848328,320,0,1,1
409,0.001838902064732143,12.16619873046875,0.047710590064525604,0.047710590064525604,256,0.01068115234375,35,0.047710590064525604,256,0,0,0
410,0.0010549141261824303,6.520907935455349,0.025572186335921288,0.025572186335921288,520,0.0024743037135278516,73,0.025572186335921288,696,2,0,6
411,0.007893589564732142,55.14708251953125,0.8506172299385071,0.7737554311752319,256,0.046905517578125,21,0.7944013476371765,320,0,2,2
412,0.00169677734375,92.30584716796875,0.8088778257369995,0.6069730520248413,256,0.0033447265625,17,0.6847809553146362,320,0,1,1
413,0.013349247685185184,6.623719135802469,0.02597537450492382,0.02597537450492382,360,0.03461033950617284,16,0.02597537450492382,360,0,0,0
414,0.001228741237095424,24.158065795898438,0.09473752230405807,0.09473752230405807,256,0.00466156005859375,56,0.09473752230405807,256,0,0,0
